doc_id,metric,textrank,bbidf,tfidf,bbidf_gap_to_textrank,bbidf_pct_of_textrank
17,nDCG@20,0.4129912453443371,0.2928710781798379,0.27148561750039013,-0.12012016716449925,70.91459721758814
18,nDCG@20,0.6071752575447179,0.6132355269353261,0.6306870103388195,0.0060602693906082195,100.99810875283598
19,nDCG@20,0.9541727122059144,0.9001715370445234,0.7400213789045436,-0.054001175161391024,94.34052405077192
20,nDCG@20,0.7510129238850678,0.8256288985680241,0.7107229682958326,0.07461597468295633,109.93537824848075
21,nDCG@20,0.47114833278411083,0.19092086617893467,0.11706259313796354,-0.28022746660517617,40.52245394794133
22,nDCG@20,0.4573973988771914,0.44927383782962327,0.5375811193822125,-0.008123561047568117,98.2239599377894
23,nDCG@20,0.6274092458891772,0.6637609329229748,0.6575781860184935,0.03635168703379754,105.79393550094711
24,nDCG@20,0.7923823825200124,0.9031792774280204,0.9056902160796163,0.11079689490800804,113.98275597138353
25,nDCG@20,1.0,1.0,0.9930783166417602,0.0,100.0
26,nDCG@20,0.8318724637288826,0.8984279776915455,0.9294674762269081,0.0665555139626629,108.00068722846368
27,nDCG@20,0.6838001168718264,0.7800447422286807,0.7542743567989295,0.0962446253568543,114.07496474220326
28,nDCG@20,0.7897729795416583,0.5854698379878432,0.5037455777884452,-0.20430314155381502,74.13140904461159
29,nDCG@20,0.4912596920895758,0.5296347172140421,0.4856637624942473,0.03837502512446628,107.8115558313441
30,nDCG@20,0.715696758318853,0.6760236910196463,0.6944638360563847,-0.03967306729920672,94.45672111294769
31,nDCG@20,0.6830749486867057,0.7597175888969151,0.7660950057926946,0.07664264021020939,111.22023876846372
32,nDCG@20,0.8756458727267334,0.7486761295186739,0.8547529378296287,-0.12696974320805954,85.49987533057401
0,P@50,0.06,0.08,0.1,0.020000000000000004,133.33333333333334
1,P@50,0.04,0.02,0.02,-0.02,50.0
2,P@50,0.08,0.08,0.08,0.0,100.0
3,P@50,0.08,0.08,0.08,0.0,100.0
4,P@50,0.08,0.08,0.08,0.0,100.0
5,P@50,0.18,0.18,0.2,0.0,100.0
6,P@50,0.14,0.14,0.14,0.0,100.0
7,P@50,0.12,0.12,0.12,0.0,100.0
8,P@50,0.08,0.12,0.12,0.039999999999999994,150.0
9,P@50,0.1,0.1,0.1,0.0,100.0
11,P@50,0.08,0.08,0.08,0.0,100.0
13,P@50,0.1,0.1,0.1,0.0,100.0
15,P@50,0.14,0.14,0.14,0.0,100.0
16,P@50,0.16,0.16,0.16,0.0,100.0
17,P@50,0.12,0.12,0.12,0.0,100.0
18,P@50,0.1,0.1,0.1,0.0,100.0
19,P@50,0.12,0.12,0.12,0.0,100.0
20,P@50,0.16,0.18,0.16,0.01999999999999999,112.5
21,P@50,0.08,0.08,0.08,0.0,100.0
22,P@50,0.08,0.06,0.06,-0.020000000000000004,75.0
23,P@50,0.16,0.16,0.16,0.0,100.0
24,P@50,0.12,0.12,0.12,0.0,100.0
25,P@50,0.12,0.12,0.12,0.0,100.0
26,P@50,0.08,0.08,0.08,0.0,100.0
27,P@50,0.12,0.12,0.12,0.0,100.0
28,P@50,0.14,0.14,0.14,0.0,100.0
29,P@50,0.06,0.08,0.06,0.020000000000000004,133.33333333333334
30,P@50,0.06,0.08,0.08,0.020000000000000004,133.33333333333334
31,P@50,0.12,0.12,0.12,0.0,100.0
32,P@50,0.08,0.08,0.08,0.0,100.0
0,R@50,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.07142857142857142,133.33333333333331
1,R@50,0.4,0.2,0.2,-0.2,50.0
2,R@50,1.0,1.0,1.0,0.0,100.0
3,R@50,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.0,100.0
4,R@50,0.8,0.8,0.8,0.0,100.0
5,R@50,0.8181818181818182,0.8181818181818182,0.9090909090909091,0.0,100.0
6,R@50,1.0,1.0,1.0,0.0,100.0
7,R@50,1.0,1.0,1.0,0.0,100.0
8,R@50,0.6666666666666666,1.0,1.0,0.33333333333333337,150.0
9,R@50,1.0,1.0,1.0,0.0,100.0
11,R@50,1.0,1.0,1.0,0.0,100.0
13,R@50,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,100.0
15,R@50,1.0,1.0,1.0,0.0,100.0
16,R@50,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.0,100.0
17,R@50,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,100.0
18,R@50,1.0,1.0,1.0,0.0,100.0
19,R@50,1.0,1.0,1.0,0.0,100.0
20,R@50,0.8888888888888888,1.0,0.8888888888888888,0.11111111111111116,112.5
21,R@50,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,100.0
22,R@50,1.0,0.75,0.75,-0.25,75.0
23,R@50,0.8,0.8,0.8,0.0,100.0
24,R@50,1.0,1.0,1.0,0.0,100.0
25,R@50,1.0,1.0,1.0,0.0,100.0
26,R@50,1.0,1.0,1.0,0.0,100.0
27,R@50,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,100.0
28,R@50,1.0,1.0,1.0,0.0,100.0
29,R@50,0.6,0.8,0.6,0.20000000000000007,133.33333333333334
30,R@50,0.75,1.0,1.0,0.25,133.33333333333331
31,R@50,0.75,0.75,0.75,0.0,100.0
32,R@50,1.0,1.0,1.0,0.0,100.0
0,F1@50,0.09375,0.125,0.15625,0.03125,133.33333333333331
1,F1@50,0.07272727272727272,0.03636363636363636,0.03636363636363636,-0.03636363636363636,50.0
2,F1@50,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,100.0
3,F1@50,0.14035087719298248,0.14035087719298248,0.14035087719298248,0.0,100.0
4,F1@50,0.14545454545454545,0.14545454545454545,0.14545454545454545,0.0,100.0
5,F1@50,0.29508196721311475,0.29508196721311475,0.32786885245901637,0.0,100.0
6,F1@50,0.24561403508771928,0.24561403508771928,0.24561403508771928,0.0,100.0
7,F1@50,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.0,100.0
8,F1@50,0.14285714285714285,0.21428571428571425,0.21428571428571425,0.0714285714285714,149.99999999999997
9,F1@50,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,100.0
11,F1@50,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,100.0
13,F1@50,0.17857142857142858,0.17857142857142858,0.17857142857142858,0.0,100.0
15,F1@50,0.24561403508771928,0.24561403508771928,0.24561403508771928,0.0,100.0
16,F1@50,0.2622950819672131,0.2622950819672131,0.2622950819672131,0.0,100.0
17,F1@50,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,100.0
18,F1@50,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,100.0
19,F1@50,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.0,100.0
20,F1@50,0.27118644067796616,0.3050847457627119,0.27118644067796616,0.03389830508474573,112.49999999999997
21,F1@50,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,100.0
22,F1@50,0.14814814814814814,0.1111111111111111,0.1111111111111111,-0.037037037037037035,75.0
23,F1@50,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.0,100.0
24,F1@50,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.0,100.0
25,F1@50,0.21428571428571425,0.21428571428571425,0.21428571428571425,0.0,100.0
26,F1@50,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,100.0
27,F1@50,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,100.0
28,F1@50,0.24561403508771928,0.24561403508771928,0.24561403508771928,0.0,100.0
29,F1@50,0.1090909090909091,0.14545454545454545,0.1090909090909091,0.03636363636363635,133.33333333333331
30,F1@50,0.1111111111111111,0.14814814814814814,0.14814814814814814,0.037037037037037035,133.33333333333331
31,F1@50,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.0,100.0
32,F1@50,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.0,100.0
0,nDCG@50,0.27872743375098225,0.3119608157561685,0.35829316747093903,0.033233382005186274,111.92325475750525
1,nDCG@50,0.40288902671324406,0.14606834984270645,0.09803928583135704,-0.2568206768705376,36.25523162899904
2,nDCG@50,0.9828920819566879,0.8927537907700456,0.7315682114753617,-0.0901382911866423,90.82927893699176
3,nDCG@50,0.631315484925653,0.5936798407326767,0.5338456138360194,-0.03763564419297638,94.03853618489833
4,nDCG@50,0.40246259933079154,0.6442003732153501,0.6807695501381804,0.24173777388455853,160.06465551992068
5,nDCG@50,0.8528748799248329,0.8475864693649822,0.897980173710198,-0.0052884105598507425,99.37993125552991
6,nDCG@50,0.847837690057094,0.8831694523315587,0.8998534556023046,0.03533176227446477,104.16727903097649
7,nDCG@50,0.6471168844316629,0.6129394191381858,0.5418415030220606,-0.034177465293477094,94.7185020023865
8,nDCG@50,0.38948660940128865,0.6088683382834353,0.7180138716387408,0.2193817288821467,156.3258719521516
9,nDCG@50,0.6306870103388195,0.6829995892528345,0.8054803265931949,0.052312578914015084,108.29453882138964
11,nDCG@50,0.801479410942855,0.6363424513674679,0.7734446236585042,-0.1651369595753871,79.39598231461478
13,nDCG@50,0.7330250142509983,0.7518780706786133,0.7251539513406621,0.018853056427615034,102.5719526702481
15,nDCG@50,0.5999864040976907,0.5796747953126138,0.5935630982990832,-0.020311608785076873,96.61465515779093
16,nDCG@50,0.8168020258417209,0.8197952605303637,0.8168020258417209,0.002993234688642765,100.36645779441575
17,nDCG@50,0.5896918429154235,0.463169416470764,0.4391055252085177,-0.12652242644465955,78.54431463404082
18,nDCG@50,0.6071752575447179,0.6132355269353261,0.6306870103388195,0.0060602693906082195,100.99810875283598
19,nDCG@50,0.9541727122059144,0.9001715370445234,0.7400213789045436,-0.054001175161391024,94.34052405077192
20,nDCG@50,0.7510129238850678,0.8672751669191436,0.7107229682958326,0.11626224303407584,115.48072467683235
21,nDCG@50,0.5371472179333826,0.37437493498078356,0.2950507139333106,-0.16277228295259905,69.69689546585603
22,nDCG@50,0.5262180578471025,0.44927383782962327,0.5375811193822125,-0.07694422001747925,85.37788301445252
23,nDCG@50,0.7580116386709577,0.7471829548475596,0.740009440832263,-0.010828683823398078,98.57143567843045
24,nDCG@50,0.8546721308336257,0.9031792774280204,0.9056902160796163,0.0485071465943947,105.67552688854872
25,nDCG@50,1.0,1.0,0.9930783166417602,0.0,100.0
26,nDCG@50,0.9033780850575628,0.8984279776915455,0.9294674762269081,-0.004950107366017309,99.45204478081823
27,nDCG@50,0.733286467752913,0.7800447422286807,0.7542743567989295,0.04675827447576775,106.3765358467686
28,nDCG@50,0.7897729795416583,0.6454215459616939,0.5629369742661267,-0.14435143357996438,81.722414248239
29,nDCG@50,0.4912596920895758,0.5933635386536701,0.4856637624942473,0.10210384656409427,120.78408796980575
30,nDCG@50,0.715696758318853,0.7548215475304265,0.7807630961934954,0.039124789211573474,105.46667129015314
31,nDCG@50,0.6830749486867057,0.7597175888969151,0.7660950057926946,0.07664264021020939,111.22023876846372
32,nDCG@50,0.8756458727267334,0.7486761295186739,0.8547529378296287,-0.12696974320805954,85.49987533057401
0,AP,0.1358185432201369,0.14237299510061766,0.16016092385633715,0.0065544518804807606,104.82588881096832
1,AP,0.23000169954360458,0.06604672620045882,0.035220621385388534,-0.16395497334314577,28.715755723334308
2,AP,0.95,0.7708333333333333,0.6083333333333333,-0.1791666666666667,81.14035087719299
3,AP,0.4435421180068816,0.3854029641864248,0.29948036842584297,-0.05813915382045681,86.89207823561081
4,AP,0.16340862036514212,0.3859540229885058,0.4399210487553395,0.22254540262336367,236.1895119890728
5,AP,0.7463949843260188,0.7377944794130805,0.7851559501573575,-0.00860050491293829,98.84772739721657
6,AP,0.610204081632653,0.6956916099773244,0.7156926406926407,0.08548752834467133,114.00966183574882
7,AP,0.4001623376623376,0.34318064182194613,0.2827924554469177,-0.05698169584039148,85.76035511655937
8,AP,0.1946407904308396,0.3329059829059829,0.4181397306397307,0.1382651924751433,171.03608250310313
9,AP,0.45777777777777773,0.49120879120879113,0.5686979686979686,0.0334310134310134,107.30289128347381
11,AP,0.5821428571428572,0.423051948051948,0.5346590909090909,-0.15909090909090917,72.67150027886224
13,AP,0.486492673992674,0.5243791296422875,0.49051995363470763,0.037886455649613515,107.78767238952997
15,AP,0.36849816849816847,0.31055025981134354,0.3311731710227951,-0.05794790868682492,84.27457348757137
16,AP,0.7435833490181317,0.757619900061831,0.7431780248237353,0.014036551043699275,101.88769033925166
17,AP,0.2901384368288938,0.20120781828856363,0.1808894830687506,-0.08893061854033016,69.348901334029
18,AP,0.4411111111111111,0.45539682539682536,0.45777777777777773,0.014285714285714235,103.23857502698812
19,AP,0.861111111111111,0.7861111111111111,0.5847582972582972,-0.07499999999999996,91.29032258064517
20,AP,0.5075375891165366,0.6575774754346183,0.5500647500647502,0.15003988631808174,129.56232002032678
21,AP,0.2875729899319169,0.15582359305689708,0.10334487800589498,-0.1317493968750198,54.185754056313996
22,AP,0.28041666666666665,0.28297619047619044,0.35064655172413794,0.0025595238095237893,100.91275737635321
23,AP,0.5323571344409096,0.5230093393289519,0.5135848293863,-0.009347795111957713,98.24407441786708
24,AP,0.6644179894179895,0.731203007518797,0.7379084967320261,0.0667850181008075,110.05165711411715
25,AP,1.0,1.0,0.9761904761904762,0.0,100.0
26,AP,0.7732558139534884,0.7463235294117647,0.8166666666666667,-0.026932284541723694,96.51702786377709
27,AP,0.4817398119640814,0.5525004596433168,0.5229846269216347,0.07076064767923546,114.68856131917771
28,AP,0.5524743230625583,0.40915028725587727,0.31759431045145325,-0.14332403580668102,74.05779240342143
29,AP,0.3377354548376728,0.40635241951031426,0.3185100845803513,0.06861696467264145,120.31677861763761
30,AP,0.5404761904761904,0.49166666666666664,0.5303030303030303,-0.0488095238095238,90.96916299559471
31,AP,0.4555913209689013,0.5784680823248168,0.581670124134239,0.12287676135591552,126.97083014983576
32,AP,0.7333333333333333,0.6458333333333333,0.6845238095238095,-0.08750000000000002,88.06818181818181
0,MRR,1.0,1.0,1.0,0.0,100.0
1,MRR,1.0,0.25,0.1,-0.75,25.0
2,MRR,1.0,1.0,0.5,0.0,100.0
3,MRR,1.0,1.0,1.0,0.0,100.0
4,MRR,0.3333333333333333,1.0,1.0,0.6666666666666667,300.0
5,MRR,1.0,1.0,1.0,0.0,100.0
6,MRR,1.0,1.0,1.0,0.0,100.0
7,MRR,0.5,0.5,0.25,0.0,100.0
8,MRR,0.3333333333333333,0.5,1.0,0.16666666666666669,150.0
9,MRR,0.3333333333333333,0.5,1.0,0.16666666666666669,150.0
11,MRR,1.0,0.5,1.0,-0.5,50.0
13,MRR,1.0,1.0,1.0,0.0,100.0
15,MRR,0.25,0.3333333333333333,0.3333333333333333,0.08333333333333331,133.33333333333331
16,MRR,1.0,1.0,1.0,0.0,100.0
17,MRR,1.0,0.3333333333333333,0.25,-0.6666666666666667,33.33333333333333
18,MRR,0.25,0.25,0.3333333333333333,0.0,100.0
19,MRR,1.0,1.0,0.5,0.0,100.0
20,MRR,1.0,1.0,0.5,0.0,100.0
21,MRR,1.0,0.5,0.2,-0.5,50.0
22,MRR,0.3333333333333333,0.25,0.5,-0.08333333333333331,75.0
23,MRR,1.0,1.0,1.0,0.0,100.0
24,MRR,1.0,1.0,1.0,0.0,100.0
25,MRR,1.0,1.0,1.0,0.0,100.0
26,MRR,1.0,1.0,1.0,0.0,100.0
27,MRR,1.0,1.0,1.0,0.0,100.0
28,MRR,1.0,0.5,0.25,-0.5,50.0
29,MRR,0.5,0.5,0.5,0.0,100.0
30,MRR,1.0,1.0,1.0,0.0,100.0
31,MRR,1.0,1.0,1.0,0.0,100.0
32,MRR,1.0,0.5,1.0,-0.5,50.0
